Category, Sink ID, Process ID, Thread ID, Time (Ticks), Text
PROCESS_OUTPUT,STREAM_STDIO,42,100158,920628710429,"[SceSystemStateMgr] Power Mode Change: FULL_GAME
"
PROCESS_OUTPUT,STREAM_STDIO,42,100158,920632648984,"[SceSystemStateMgr] CPU  HLT CP SE CU ACLK DCLK ECLK LCLK SCLK SAMCLK VCLK DispCLK NCLK MemCLK MemP GMC DPM VDD      VDDNB    S"
PROCESS_OUTPUT,STREAM_STDIO,42,100158,920632715238,"OC      
"
PROCESS_OUTPUT,STREAM_STDIO,42,100158,920632950861,"[SceSystemStateMgr] 2100   0 GL  4 36  800  853  711  800  911    800  984     673 1700   1700   GL  GL   3 050/1037 043/1081 0"
PROCESS_OUTPUT,STREAM_STDIO,42,100158,920633064600,"0740f12
"
PROCESS_OUTPUT,STREAM_STDIO,63,100936,926824745214,"fps 59.934 (16.685 ms), objects: 2484, coroutines: 1
"
PROCESS_OUTPUT,STREAM_STDIO,44,100493,930335969100,"[SceShellUI] I/PSM.UI : [FirstClear] : ClearFrameBuffer=False
"
PROCESS_OUTPUT,STREAM_STDIO,39,100136,930794766223,"* registerDevice:L1621 not found sub device id.
"
PROCESS_OUTPUT,STREAM_STDIO,44,100549,930816010511,"ScePsP[TID:0x188c5]: sceMbusEvent has been received. (eventId=1 ADD, deviceId=0x3030d)
"
PROCESS_OUTPUT,STREAM_STDIO,44,100549,930816940062,"ScePsP[TID:0x188c5]: Open Pad [0x000000000003030d, 0, 0]: ret=0x030d0301
"
PROCESS_OUTPUT,STREAM_STDIO,44,100549,930817187237,"ScePsP[TID:0x188c5]: ConnectedDeviceStatus: count=2
"
PROCESS_OUTPUT,STREAM_STDIO,44,100549,930817292962,"  [c][DeviceId          ][UserId    ][Model     ]
"
PROCESS_OUTPUT,STREAM_STDIO,44,100549,930817507838,"  [o][0x000000000003030d][0xffffffff][DUALSHOCK4]
"
PROCESS_OUTPUT,STREAM_STDIO,44,100549,930817711937,"  [ ][0xffffffffffffffff][0xffffffff][none      ]
"
PROCESS_OUTPUT,STREAM_STDIO,44,100549,930817917869,"  [ ][0xffffffffffffffff][0xffffffff][none      ]
"
PROCESS_OUTPUT,STREAM_STDIO,44,100549,930818186744,"  [ ][0xffffffffffffffff][0xffffffff][none      ]
"
PROCESS_OUTPUT,STREAM_STDIO,44,100730,930818957444,"#LOGIN MGR# Receive Event : SCE_MBUS_EVENT_DEVICE_ADDED [DeviceId:0x3030d][type:1][subType:2]
"
PROCESS_OUTPUT,STREAM_STDIO,44,100730,930819421522,"D/125878 X
"
PROCESS_OUTPUT,STREAM_STDIO,44,100730,930819484062,"#LOGIN MGR# SetDisableVibration( 0x000000000003030d, 1 )
"
PROCESS_OUTPUT,STREAM_STDIO,44,100730,930819553480,"#LOGIN MGR# sceSystemStateMgrSendCecOneTouchPlayCommand : 0(0x00000000)
"
PROCESS_OUTPUT,STREAM_STDIO,44,100730,930819626014,"#LOGIN MGR# isIduMode = 0
"
PROCESS_OUTPUT,STREAM_STDIO,44,100730,930820119023,"#LOGIN MGR# getControllerNum() : 1
"
PROCESS_OUTPUT,STREAM_STDIO,44,100730,930820181775,"#LOGIN MGR# [RunBusTransitionNewDevice] ret : -2135556047 / deviceUniqueId : 0x400000000003030d
"
PROCESS_OUTPUT,STREAM_STDIO,44,100730,930820280358,"DeviceManager::DeviceAutoAssignForDebug()
"
PROCESS_OUTPUT,STREAM_STDIO,44,100730,930820487786,"[AutoAsign] DeviceId    : 0x3030d
"
PROCESS_OUTPUT,STREAM_STDIO,44,100730,930820544147,"[AutoAsign] Type        : 1
"
PROCESS_OUTPUT,STREAM_STDIO,44,100730,930820598672,"[AutoAsign] Subtype     : 2
"
PROCESS_OUTPUT,STREAM_STDIO,44,100730,930820676290,"[AutoAsign] DeviceType2 : 0x00000000
"
PROCESS_OUTPUT,STREAM_STDIO,44,100730,930820785754,"#LOGIN MGR# [Assign] DeviceId:0x000000000003030d / UserId:0x107182a4
"
PROCESS_OUTPUT,STREAM_STDIO,44,100730,930822260217,"#LOGIN MGR# [Controller::onHoldDevice] userId = 0x107182a4 / holdAudioOutDeivice : 0
"
PROCESS_OUTPUT,STREAM_STDIO,44,100730,930822440990,"#LOGIN MGR# [AudioDeviceStateChange] updState : 0 / functionType : 1 / scrachData : 128
"
PROCESS_OUTPUT,STREAM_STDIO,44,100730,930822540181,"#LOGIN MGR# [AudioDeviceStateChange] function : 0 / isEnabled : 0 / realState : 0
"
PROCESS_OUTPUT,STREAM_STDIO,44,100730,930822770616,"#LOGIN MGR# [AudioDeviceStateChange] updState : 0 / functionType : 2 / scrachData : 64
"
PROCESS_OUTPUT,STREAM_STDIO,44,100730,930822977854,"#LOGIN MGR# [AudioDeviceStateChange] function : 0 / isEnabled : 175 / realState : -391139409
"
PROCESS_OUTPUT,STREAM_STDIO,39,100135,930823596171,"@ connectDeviceByFunction:L1258
"
PROCESS_OUTPUT,STREAM_STDIO,39,100135,930823923000,"@ checkAudioOutHandleStatus:L2487
"
PROCESS_OUTPUT,STREAM_STDIO,44,100730,930824278023,"#LOGIN MGR# sceMbusBindDeviceWithUserId( 0x000000000003030d, 0x107182a4 ) : 0(0x00000000)
"
PROCESS_OUTPUT,STREAM_STDIO,44,100730,930826949025,"#LOGIN MGR# SetDisableVibration( 0x000000000003030d, 0 )
"
PROCESS_OUTPUT,STREAM_STDIO,44,100730,930829217185,"#LOGIN MGR# EnablePadKeyRemapping start( 1, 0x3030d, 0x107182a4, 1 )
"
PROCESS_OUTPUT,STREAM_STDIO,44,100730,930829332307,"#LOGIN MGR# IsKeyRemapEnable start( 0x107182a4 )
"
PROCESS_OUTPUT,STREAM_STDIO,44,100730,930829470554,"#LOGIN MGR# IsKeyRemapEnable end( 0x107182a4 ) -> 1 
"
PROCESS_OUTPUT,STREAM_STDIO,44,100730,930829569389,"#LOGIN MGR# : \mbus_if.cpp(2657) : EnablePadKeyRemap : ERROR : scePadSetButtonRemappingInfo() failed. -2143617010(0x803b000e)
"
PROCESS_OUTPUT,STREAM_STDIO,44,100730,930829663426,"#LOGIN MGR# EnablePadKeyRemapping end( 1, 0x3030d, 0x107182a4, 1 ) -> -2143617010(0x803b000e)
"
PROCESS_OUTPUT,STREAM_STDIO,44,100730,930829911233,"#LOGIN MGR# : \login_mgr.cpp(478) : NotifyDeviceAdd : OnDeviceAdded event send.
"
PROCESS_OUTPUT,STREAM_STDIO,44,100730,930830503754,"Event OnControllerActivated isAutoAssignComplete:1, m_systemState:1000, isSendEvent:1
"
PROCESS_OUTPUT,STREAM_STDIO,44,100730,930830789937,"#LOGIN MGR# [DeviceQueueMgr::Dequeue(new)] deviceId : 0x000000000003030d / isForce : 0 / isDeviceRemoved : 0
"
PROCESS_OUTPUT,STREAM_STDIO,44,100549,930844802147,"ScePsP[TID:0x188c5]: sceMbusEvent has been received. (eventId=16 OWNERCHG, deviceId=0x3030d)
"
PROCESS_OUTPUT,STREAM_STDIO,44,100493,930845822530,"[LoginMgr] OnLoginMgrDequeueEvent
"
PROCESS_OUTPUT,STREAM_STDIO,44,100549,930846556475,"ScePsP[TID:0x188c5]: ConnectedDeviceStatus: count=2
"
PROCESS_OUTPUT,STREAM_STDIO,44,100549,930846635881,"  [c][DeviceId          ][UserId    ][Model     ]
"
PROCESS_OUTPUT,STREAM_STDIO,44,100549,930846688337,"  [o][0x000000000003030d][0x107182a4][DUALSHOCK4]
"
PROCESS_OUTPUT,STREAM_STDIO,44,100549,930846739730,"  [ ][0xffffffffffffffff][0xffffffff][none      ]
"
PROCESS_OUTPUT,STREAM_STDIO,44,100549,930846812845,"  [ ][0xffffffffffffffff][0xffffffff][none      ]
"
PROCESS_OUTPUT,STREAM_STDIO,44,100549,930846868696,"  [ ][0xffffffffffffffff][0xffffffff][none      ]
"
PROCESS_OUTPUT,STREAM_STDIO,44,100493,930849220033,"[LoginMgr:EventQueue] Dequeue - param : {""EventType"":3,""deviceId"":197389,""isDeviceRemoved"":false,""isForce"":false}
"
PROCESS_OUTPUT,STREAM_STDIO,44,100730,930861913237,"#LOGIN MGR# [IsNeedControllerLightCalibration] isNeed : 0 / type : 0
"
